,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
248,Bones Hyland,PG,21,DEN,27,0,17.2,2.9,7.9,.368,1.6,4.8,.323,1.3,3.0,.439,.467,1.0,1.2,.875,0.2,2.0,2.2,1.6,0.6,0.3,0.9,2.0,8.4
249,Serge Ibaka,C,32,LAC,20,7,15.9,2.4,5.2,.462,0.7,1.8,.400,1.7,3.5,.493,.529,0.7,1.1,.667,1.2,2.9,4.0,1.3,0.2,0.6,1.2,1.8,6.2
250,Andre Iguodala,SF,38,GSW,19,0,20.6,1.8,4.1,.436,0.6,2.5,.250,1.2,1.6,.733,.513,0.5,0.6,.750,0.7,2.8,3.6,4.3,0.7,0.7,0.8,0.9,4.7
251,Joe Ingles,SF,34,UTA,36,8,25.2,2.7,6.3,.427,1.9,4.9,.376,0.8,1.4,.612,.575,0.4,0.5,.778,0.3,2.6,2.9,3.6,0.6,0.1,1.2,1.9,7.6
252,Brandon Ingram,SF,24,NOP,30,30,34.5,8.3,18.8,.442,1.6,4.8,.326,6.7,14.0,.482,.484,4.4,5.4,.815,0.8,5.4,6.2,5.0,0.6,0.3,2.8,2.0,22.6
253,Kyrie Irving,PG,29,BRK,1,1,32.0,9.0,17.0,.529,0.0,2.0,.000,9.0,15.0,.600,.529,4.0,4.0,1.000,0.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,22.0
254,Wes Iwundu,SF,27,ATL,3,1,27.3,2.7,6.0,.444,1.0,1.7,.600,1.7,4.3,.385,.528,1.0,1.3,.750,1.0,3.3,4.3,0.0,0.3,0.0,0.3,2.7,7.3
255,Frank Jackson,PG,23,DET,33,5,22.7,3.7,9.2,.403,1.9,5.6,.333,1.8,3.6,.513,.505,1.3,1.6,.830,0.3,1.2,1.5,0.9,0.5,0.2,0.8,1.6,10.7
256,Isaiah Jackson,PF,20,IND,9,0,5.4,0.8,1.9,.412,0.0,0.0,,0.8,1.9,.412,.412,0.3,0.7,.500,0.7,1.0,1.7,0.0,0.2,0.2,0.1,1.0,1.9
257,Jaren Jackson Jr.,PF,22,MEM,39,39,27.4,5.4,13.4,.407,1.8,5.8,.316,3.6,7.6,.476,.475,3.3,4.0,.827,1.2,4.1,5.3,1.1,1.0,1.8,1.7,3.4,16.0
258,Josh Jackson,SF,24,DET,28,3,18.2,2.8,6.6,.416,0.8,2.9,.280,1.9,3.7,.524,.478,1.0,1.4,.692,0.5,2.7,3.2,1.5,0.5,0.4,1.0,1.8,7.3
259,Justin Jackson,SF,26,TOT,3,0,5.3,1.0,2.0,.500,0.7,1.3,.500,0.3,0.7,.500,.667,0.7,0.7,1.000,0.0,1.3,1.3,0.0,0.0,0.0,0.3,0.7,3.3
260,Reggie Jackson,SG,31,LAC,35,35,32.3,6.4,16.4,.389,2.6,7.9,.333,3.7,8.5,.441,.469,1.5,1.8,.825,0.5,3.0,3.5,4.0,0.7,0.1,2.2,1.8,16.9
261,LeBron James,SF,37,LAL,28,28,36.9,10.7,20.5,.521,2.9,7.9,.365,7.8,12.6,.619,.591,4.4,5.7,.780,1.0,6.4,7.4,6.6,1.8,1.2,3.3,2.3,28.7
262,DeJon Jarreau,SG,24,IND,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,DaQuan Jeffries,G-F,24,MEM,2,0,2.5,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
264,Ty Jerome,SG,24,OKC,30,3,14.9,2.5,6.4,.393,1.0,3.3,.290,1.5,3.0,.505,.469,1.0,1.2,.806,0.5,1.1,1.6,1.6,0.6,0.1,0.8,1.4,6.9
265,Isaiah Joe,SG,22,PHI,23,0,11.7,1.2,3.6,.341,0.9,2.7,.339,0.3,0.9,.350,.470,0.6,0.7,.933,0.1,1.3,1.3,0.7,0.2,0.1,0.3,0.8,4.0
266,Alize Johnson,PF,25,TOT,19,0,7.3,0.7,1.5,.483,0.0,0.2,.000,0.7,1.3,.560,.483,0.2,0.4,.500,1.1,1.4,2.5,0.4,0.2,0.0,0.6,0.8,1.7
267,B.J. Johnson,SF,26,ORL,4,0,16.3,2.8,6.3,.440,1.0,2.5,.400,1.8,3.8,.467,.520,0.0,0.0,,1.5,2.3,3.8,0.0,0.0,0.3,0.0,1.0,6.5
268,Cameron Johnson,PF,25,PHO,38,6,25.5,4.1,8.8,.464,2.5,5.7,.444,1.6,3.2,.500,.607,1.1,1.4,.811,0.7,3.6,4.2,1.3,0.9,0.3,0.7,1.7,11.9
269,David Johnson,SG,20,TOR,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Jalen Johnson,PF,20,ATL,10,0,5.0,0.8,1.7,.471,0.2,0.6,.333,0.6,1.1,.545,.529,0.4,0.6,.667,0.0,1.3,1.3,0.1,0.0,0.0,0.2,0.3,2.2
271,James Johnson,PF,34,BRK,25,2,18.8,2.2,4.4,.486,0.3,1.0,.269,1.9,3.4,.553,.518,0.2,0.6,.375,0.9,2.8,3.7,1.9,0.5,0.4,0.7,2.1,4.8
272,Joe Johnson,SG,40,BOS,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
273,Keldon Johnson,SF,22,SAS,36,36,30.9,5.6,12.3,.452,1.6,3.5,.441,4.0,8.8,.457,.516,2.0,2.9,.686,1.1,5.4,6.5,1.7,0.8,0.1,1.4,1.9,14.7
274,Keon Johnson,SG,19,LAC,13,0,9.3,1.2,3.4,.341,0.2,0.6,.375,0.9,2.8,.333,.375,1.2,1.6,.762,0.2,1.2,1.4,0.9,0.5,0.1,0.5,1.6,3.8
275,Stanley Johnson,PF,25,LAL,6,4,24.2,2.0,4.3,.462,0.7,2.8,.235,1.3,1.5,.889,.538,1.5,1.7,.900,0.3,2.3,2.7,1.5,1.2,0.5,0.5,4.2,6.2
276,Tyler Johnson,PG,29,TOT,4,0,12.5,1.0,2.5,.400,0.8,1.8,.429,0.3,0.8,.333,.550,0.0,0.0,,0.8,1.3,2.0,1.0,0.3,0.3,0.5,1.3,2.8
277,Nikola Jokić,C,26,DEN,32,32,32.7,10.2,17.9,.567,1.5,4.3,.355,8.6,13.6,.634,.610,4.1,5.4,.763,2.6,11.5,14.1,7.0,1.4,0.8,3.7,2.5,26.0
278,Carlik Jones,PG,24,TOT,5,0,4.6,0.2,1.8,.111,0.0,0.2,.000,0.2,1.6,.125,.111,0.4,0.4,1.000,0.2,0.4,0.6,1.0,0.2,0.0,0.6,0.0,0.8
279,Damian Jones,C,26,SAC,25,4,14.2,2.2,3.6,.618,0.1,0.4,.273,2.1,3.1,.667,.635,1.3,1.8,.717,1.5,2.7,4.2,0.8,0.1,0.4,1.0,2.0,5.8
280,Derrick Jones Jr.,PF,24,CHI,28,5,17.7,2.4,4.0,.589,0.4,1.1,.387,1.9,2.9,.667,.643,1.3,1.6,.841,1.2,2.1,3.4,0.6,0.5,0.8,0.5,2.3,6.5
281,Herbert Jones,C,23,NOP,36,27,28.6,3.3,6.9,.476,0.5,1.5,.340,2.8,5.4,.513,.512,1.4,1.7,.817,1.3,2.5,3.8,1.9,1.5,1.0,1.1,3.0,8.4
282,Jemerrio Jones,SF,26,LAL,2,0,7.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,1.0,0.5,1.5,0.0,0.5,0.0,0.0,1.0,2.0
283,Kai Jones,C,21,CHO,12,0,2.8,0.3,0.5,.667,0.0,0.1,.000,0.3,0.4,.800,.667,0.1,0.3,.250,0.1,0.4,0.5,0.2,0.0,0.0,0.4,0.2,0.8
284,Mason Jones,SG,23,LAL,2,0,4.5,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.5,1.0,.500,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,2.5
285,Tre Jones,PG,22,SAS,35,2,12.6,1.8,3.7,.485,0.1,0.4,.154,1.7,3.3,.521,.492,0.6,0.6,1.000,0.4,1.6,2.0,2.3,0.4,0.0,0.6,0.9,4.3
286,Tyus Jones,PG,25,MEM,39,12,21.3,3.1,6.7,.467,0.9,2.4,.389,2.2,4.3,.512,.538,0.8,0.9,.912,0.3,2.3,2.6,4.1,0.9,0.1,0.7,0.4,8.0
287,DeAndre Jordan,C,33,LAL,27,18,13.2,2.1,3.1,.675,0.0,0.0,,2.1,3.1,.675,.675,0.4,0.6,.588,1.6,4.1,5.7,0.3,0.3,0.9,0.7,1.7,4.5
288,Cory Joseph,PG,30,DET,27,6,22.0,2.5,5.6,.447,0.7,2.0,.377,1.7,3.6,.485,.513,1.4,1.7,.830,0.3,1.7,2.0,3.6,0.8,0.2,1.5,1.7,7.1
289,Georgios Kalaitzakis,SF,23,MIL,9,0,5.3,0.6,1.2,.455,0.2,0.4,.500,0.3,0.8,.429,.545,0.4,1.0,.444,0.4,0.4,0.9,0.0,0.1,0.1,0.4,0.9,1.8
290,Frank Kaminsky,C,28,PHO,9,0,20.1,4.0,7.3,.545,0.6,1.7,.333,3.4,5.7,.608,.583,2.0,2.2,.900,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6,10.6
291,Luke Kennard,SG,25,LAC,35,10,29.0,4.1,9.4,.432,2.8,6.3,.441,1.3,3.1,.413,.579,0.8,0.9,.879,0.2,3.2,3.4,2.1,0.7,0.1,0.8,1.6,11.7
292,Braxton Key,F,24,PHI,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
293,George King,SF,28,DAL,4,0,4.8,0.0,1.3,.000,0.0,1.0,.000,0.0,0.3,.000,.000,0.3,0.5,.500,0.0,1.3,1.3,0.0,0.0,0.0,0.3,1.0,0.3
294,Louis King,SF,22,SAC,5,0,11.0,1.8,5.2,.346,1.0,3.2,.313,0.8,2.0,.400,.442,1.2,1.4,.857,0.0,1.6,1.6,0.2,0.4,0.0,0.0,1.6,5.8
295,Corey Kispert,SF,22,WAS,34,4,17.1,2.0,4.8,.414,0.8,2.7,.286,1.2,2.1,.577,.494,0.8,0.9,.839,0.5,1.4,2.0,0.8,0.3,0.2,0.4,0.7,5.5
296,Maxi Kleber,PF,30,DAL,24,7,24.5,2.5,6.0,.413,1.5,4.4,.349,0.9,1.5,.595,.542,0.8,1.1,.731,1.2,5.0,6.2,1.0,0.5,0.9,0.7,2.2,7.3
297,Brandon Knight,PG,30,DAL,3,0,18.0,3.0,6.7,.450,1.3,4.3,.308,1.7,2.3,.714,.550,2.7,2.7,1.000,0.0,2.3,2.3,2.7,0.3,0.0,1.3,1.7,10.0
298,Nathan Knight,PF,24,MIN,20,2,8.9,1.2,2.3,.533,0.1,0.4,.286,1.1,1.9,.579,.556,1.3,1.9,.684,1.0,1.6,2.6,0.7,0.2,0.4,0.6,1.3,3.8
299,Kevin Knox,SF,22,NYK,10,0,10.4,1.5,3.8,.395,1.0,2.6,.385,0.5,1.2,.417,.526,0.7,1.0,.700,0.7,1.3,2.0,0.3,0.2,0.1,0.4,0.4,4.7
300,John Konchar,SG,25,MEM,33,2,16.4,1.7,3.2,.528,0.6,1.4,.447,1.1,1.8,.593,.627,0.4,0.6,.600,1.2,2.8,4.0,1.3,0.8,0.2,0.5,1.2,4.4
301,Furkan Korkmaz,SG,24,PHI,34,10,22.9,3.3,8.5,.383,1.5,4.9,.298,1.8,3.6,.500,.469,1.1,1.3,.818,0.3,2.8,3.1,2.3,0.6,0.1,0.8,0.9,9.1
302,Luke Kornet,C,26,TOT,3,0,6.0,0.3,2.0,.167,0.0,0.3,.000,0.3,1.7,.200,.167,0.7,1.0,.667,1.0,0.3,1.3,0.3,0.0,0.3,0.0,0.7,1.3
303,Vit Krejci,SG,21,OKC,3,0,3.0,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.7,0.7,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.7
304,Arnoldas Kulboka,SF,24,CHO,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Jonathan Kuminga,SF,19,GSW,28,2,9.7,1.8,3.9,.472,0.3,1.2,.265,1.5,2.6,.568,.514,1.0,1.6,.600,0.4,1.3,1.7,0.3,0.4,0.1,0.7,1.3,4.9
306,Kyle Kuzma,PF,26,WAS,37,37,33.1,5.6,12.8,.440,1.8,5.8,.319,3.8,7.0,.538,.512,1.9,2.7,.690,1.0,7.4,8.4,2.9,0.7,0.7,2.0,2.1,14.9
307,Anthony Lamb,F,24,SAS,1,0,4.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
308,Jeremy Lamb,SF,29,IND,26,0,14.3,2.2,6.0,.361,1.0,3.0,.342,1.1,2.9,.382,.448,1.6,1.7,.932,0.5,2.2,2.6,1.4,0.4,0.3,0.5,1.0,6.9
309,Jock Landale,C,26,SAS,21,0,9.0,1.9,3.3,.571,0.6,1.2,.462,1.3,2.1,.636,.657,0.7,0.8,.875,1.0,0.9,1.9,0.7,0.1,0.4,0.6,1.0,5.0
310,Romeo Langford,SG,22,BOS,30,5,19.5,2.0,4.7,.415,0.7,2.1,.323,1.3,2.7,.488,.486,0.5,0.8,.652,0.9,2.2,3.2,0.6,0.6,0.4,0.4,1.3,5.1
311,Zach LaVine,SF,26,CHI,34,34,35.1,9.6,19.2,.497,3.1,7.5,.414,6.4,11.7,.550,.578,4.1,4.8,.864,0.3,4.6,4.9,4.2,0.6,0.4,2.9,1.6,26.4
312,Jake Layman,SF,27,MIN,17,1,9.0,1.0,2.6,.378,0.2,1.4,.174,0.8,1.3,.591,.422,0.4,0.5,.750,0.2,1.1,1.4,0.3,0.3,0.2,0.4,0.5,2.6
313,Damion Lee,SG,29,GSW,28,2,20.7,3.0,6.9,.440,1.2,3.4,.347,1.9,3.5,.531,.526,1.1,1.3,.857,0.3,2.8,3.1,1.0,0.5,0.1,0.6,1.6,8.3
314,Saben Lee,PG,22,DET,18,0,15.6,2.2,5.4,.412,0.6,2.1,.263,1.7,3.3,.508,.464,1.3,1.7,.742,0.3,2.2,2.4,2.6,1.2,0.3,0.9,0.9,6.3
315,Alex Len,C,28,SAC,25,7,17.4,2.6,4.6,.569,0.2,0.7,.353,2.4,4.0,.606,.595,1.2,1.8,.659,1.2,3.3,4.6,1.1,0.3,0.8,1.3,2.9,6.7
316,Caris LeVert,SG,27,IND,28,28,30.4,6.8,15.8,.431,1.6,5.1,.310,5.2,10.7,.488,.481,2.6,3.3,.796,0.6,2.6,3.3,4.0,1.0,0.5,1.8,2.1,17.8
317,Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,.404,0.5,2.4,.224,1.9,3.7,.523,.449,0.4,0.5,.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9
318,Scottie Lewis,SG,21,CHO,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
319,Damian Lillard,PG,31,POR,29,29,36.4,7.7,19.0,.402,3.2,9.8,.324,4.5,9.2,.485,.486,5.5,6.2,.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24.0
320,Nassir Little,SF,21,POR,33,14,24.6,3.2,7.0,.459,1.0,3.3,.312,2.2,3.7,.590,.532,1.4,2.0,.701,1.5,4.3,5.7,1.1,0.7,0.8,0.9,2.1,8.9
321,Isaiah Livers,SF,23,DET,1,0,5.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
322,Kevon Looney,C,25,GSW,38,38,19.7,2.6,4.7,.542,0.0,0.0,.000,2.6,4.7,.545,.542,0.9,1.4,.600,2.3,4.1,6.4,1.5,0.4,0.8,0.7,2.7,6.0
323,Brook Lopez,C,33,MIL,1,1,28.0,3.0,9.0,.333,2.0,4.0,.500,1.0,5.0,.200,.444,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,3.0,0.0,3.0,8.0
324,Robin Lopez,C,33,ORL,17,5,17.8,3.6,6.2,.575,0.0,0.2,.000,3.6,6.1,.592,.575,0.8,1.3,.591,2.2,1.5,3.7,2.0,0.1,0.6,1.4,1.9,7.9
325,Didi Louzada,SF,22,NOP,2,0,3.5,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
326,Kevin Love,PF,33,CLE,31,2,21.8,4.5,10.1,.439,2.7,6.3,.426,1.8,3.8,.462,.572,2.9,3.3,.882,1.2,6.4,7.6,2.1,0.4,0.2,1.2,1.1,14.5
327,Kyle Lowry,PG,35,MIA,35,35,34.3,4.6,10.9,.420,2.1,6.5,.322,2.5,4.5,.564,.516,2.4,2.9,.842,0.6,3.9,4.6,8.3,1.0,0.4,3.2,2.7,13.7
328,Timothé Luwawu-Cabarrot,SF,26,ATL,25,11,14.2,1.4,3.9,.367,1.0,2.7,.353,0.5,1.2,.400,.490,0.5,0.6,.813,0.3,1.3,1.6,0.8,0.4,0.1,0.4,1.5,4.4
329,Trey Lyles,PF,26,DET,34,3,18.2,2.9,6.8,.435,0.9,2.9,.299,2.1,3.9,.534,.498,2.1,2.5,.814,1.2,3.2,4.4,1.0,0.4,0.4,1.0,1.7,8.8
330,Théo Maledon,PG,20,OKC,21,0,13.6,1.0,3.7,.282,0.4,2.1,.182,0.7,1.6,.412,.333,1.2,1.4,.867,0.4,1.4,1.8,1.0,0.5,0.1,0.9,1.0,3.7
331,Sandro Mamukelashvili,PF,22,MIL,20,2,11.9,1.5,3.4,.433,0.7,1.7,.394,0.8,1.7,.471,.530,0.4,0.6,.727,1.2,1.2,2.4,0.5,0.3,0.3,0.4,0.7,4.0
332,Terance Mann,SF,25,LAC,38,14,29.6,4.0,8.1,.497,1.1,2.8,.393,2.9,5.2,.553,.565,1.4,1.9,.753,1.4,3.8,5.3,2.5,0.5,0.1,1.1,2.3,10.6
333,Tre Mann,PG,20,OKC,25,2,16.6,2.8,7.0,.397,1.0,2.8,.371,1.7,4.2,.413,.471,0.6,0.9,.636,0.4,1.8,2.2,0.5,0.4,0.2,0.7,1.6,7.1
334,Boban Marjanović,C,33,DAL,16,0,5.9,2.2,3.5,.625,0.1,0.2,.333,2.1,3.3,.642,.634,0.5,1.0,.500,0.4,1.4,1.9,0.1,0.0,0.1,0.7,1.2,4.9
335,Lauri Markkanen,PF,24,CLE,30,30,30.3,4.9,11.8,.414,1.8,6.0,.306,3.1,5.8,.526,.492,1.7,2.0,.852,1.1,4.2,5.3,1.7,0.7,0.5,0.9,1.8,13.4
336,Naji Marshall,SF,24,NOP,20,0,10.6,1.0,3.2,.302,0.2,1.3,.115,0.8,1.9,.432,.325,1.3,1.5,.862,0.7,2.1,2.8,1.0,0.4,0.2,1.0,1.0,3.3
337,Caleb Martin,SF,26,MIA,29,7,22.4,3.4,6.8,.505,1.0,2.7,.364,2.4,4.1,.597,.577,1.0,1.6,.667,1.1,2.5,3.6,1.0,0.9,0.6,0.7,1.6,8.8
338,Cody Martin,SF,26,CHO,34,5,26.8,3.2,6.6,.478,1.1,2.3,.474,2.1,4.4,.480,.560,1.2,1.6,.714,1.2,2.9,4.1,2.7,1.4,0.5,0.8,1.7,8.6
339,Kelan Martin,SF,26,IND,27,1,16.4,2.6,6.2,.417,0.8,2.7,.297,1.8,3.5,.511,.482,0.3,0.5,.692,0.6,1.4,2.0,0.8,0.5,0.3,0.5,1.3,6.3
340,Kenyon Martin Jr.,SF,21,HOU,37,0,18.6,3.2,6.1,.529,0.5,1.7,.317,2.7,4.4,.610,.573,1.0,1.6,.627,1.1,2.6,3.6,1.3,0.4,0.5,0.6,1.3,8.0
341,Garrison Mathews,SG,25,HOU,23,16,28.7,3.5,8.3,.426,2.6,6.9,.373,1.0,1.4,.688,.582,2.3,2.8,.828,0.6,3.0,3.6,0.7,0.7,0.4,0.7,3.2,11.9
342,Dakota Mathias,SG,26,MEM,3,0,1.3,0.7,1.0,.667,0.7,1.0,.667,0.0,0.0,,1.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.3,2.0
343,Wesley Matthews,SG,35,MIL,13,2,18.6,2.4,4.7,.508,1.4,3.4,.409,1.0,1.3,.765,.656,0.2,0.5,.500,0.5,1.5,2.0,0.7,0.2,0.4,0.5,1.5,6.4
344,Tyrese Maxey,PG,21,PHI,32,31,34.5,6.4,13.5,.473,1.3,3.4,.380,5.1,10.1,.505,.521,2.8,3.2,.871,0.4,3.1,3.5,4.5,0.7,0.6,1.3,2.2,16.8
345,Skylar Mays,SG,24,ATL,15,5,11.9,2.1,3.8,.544,0.5,1.5,.348,1.5,2.3,.676,.614,0.5,0.5,1.000,0.3,1.2,1.5,0.9,0.5,0.0,0.4,0.4,5.1
346,Miles McBride,PG,21,NYK,14,2,9.8,1.1,3.6,.300,0.4,1.9,.185,0.7,1.6,.435,.350,0.2,0.2,1.000,0.1,0.8,0.9,1.4,0.6,0.1,0.2,1.0,2.7
347,Mac McClung,PG,23,CHI,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
348,CJ McCollum,SG,30,POR,24,24,35.3,8.0,18.8,.424,3.2,8.2,.393,4.8,10.6,.447,.509,1.5,2.1,.700,1.1,3.0,4.1,4.5,1.1,0.7,1.9,2.1,20.6
349,T.J. McConnell,PG,29,IND,24,6,24.2,3.8,7.5,.503,0.3,1.0,.280,3.5,6.5,.538,.522,0.5,0.6,.800,0.8,2.5,3.3,4.8,1.0,0.4,1.2,1.8,8.4
350,Jaden McDaniels,PF,21,MIN,36,16,26.4,3.3,7.8,.427,1.0,3.5,.288,2.3,4.3,.539,.491,0.6,0.8,.786,1.4,3.2,4.6,1.1,0.9,0.5,1.1,3.5,8.2
351,Jalen McDaniels,SF,24,CHO,32,2,18.1,2.6,4.9,.538,0.9,2.1,.418,1.8,2.8,.629,.628,0.8,1.3,.659,0.8,2.8,3.6,1.2,0.6,0.4,0.8,1.9,7.0
352,Doug McDermott,PF,30,SAS,26,26,24.6,4.3,9.3,.465,2.1,5.2,.410,2.2,4.2,.532,.578,0.6,0.8,.727,0.4,2.2,2.6,1.3,0.2,0.1,0.7,1.4,11.4
353,JaVale McGee,C,34,PHO,34,10,16.3,4.4,6.8,.657,0.0,0.1,.250,4.4,6.6,.664,.659,1.6,2.3,.692,2.4,5.0,7.4,0.7,0.3,0.9,1.6,2.7,10.5
354,Cameron McGriff,SF,24,POR,3,0,15.3,1.7,4.7,.357,0.7,2.0,.333,1.0,2.7,.375,.429,0.7,0.7,1.000,2.0,3.0,5.0,1.0,0.0,0.3,0.0,2.3,4.7
355,Rodney McGruder,SG,30,DET,16,0,9.3,1.1,2.6,.405,0.3,1.3,.250,0.8,1.4,.545,.464,0.2,0.3,.750,0.6,1.1,1.7,0.7,0.2,0.1,0.5,0.7,2.6
356,Alfonzo McKinnie,SF,29,CHI,5,0,16.8,1.8,4.2,.429,1.2,2.6,.462,0.6,1.6,.375,.571,0.0,0.4,.000,0.8,1.0,1.8,0.6,0.2,0.4,0.4,1.6,4.8
357,JaQuori McLaughlin,PG,24,DAL,4,0,2.8,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0
358,Jordan McLaughlin,PG,25,MIN,27,2,11.6,0.8,2.7,.284,0.1,1.0,.143,0.6,1.7,.370,.311,0.6,0.8,.682,0.2,0.9,1.1,2.4,0.7,0.0,0.7,0.5,2.3
359,Ben McLemore,SG,28,POR,21,0,14.7,2.6,6.0,.429,2.0,4.8,.406,0.6,1.2,.520,.591,0.5,0.5,.909,0.3,0.8,1.1,0.6,0.3,0.0,0.5,1.2,7.6
360,De'Anthony Melton,SG,23,MEM,31,13,24.0,3.8,9.3,.408,1.6,4.9,.336,2.2,4.4,.489,.497,1.0,1.4,.738,1.0,3.4,4.3,2.8,1.6,0.7,1.7,1.8,10.3
361,Sam Merrill,SG,25,MEM,6,0,9.7,1.3,4.0,.333,1.2,3.8,.304,0.2,0.2,1.000,.479,0.3,0.7,.500,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2
362,Chimezie Metu,C,24,SAC,25,16,23.2,3.5,8.7,.406,1.0,3.8,.260,2.5,4.8,.521,.463,1.0,1.4,.765,0.8,5.7,6.5,1.0,0.9,0.7,0.9,1.5,9.1
363,Khris Middleton,SF,30,MIL,29,29,31.1,6.2,14.7,.424,2.2,6.1,.365,4.0,8.5,.466,.500,3.9,4.4,.876,0.7,4.7,5.3,4.9,1.1,0.2,3.0,2.2,18.6
364,C.J. Miles,SG,34,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
365,Patty Mills,PG,33,BRK,37,22,30.8,4.7,10.8,.434,3.2,7.6,.420,1.5,3.2,.467,.581,0.7,0.8,.897,0.3,1.7,2.0,2.5,0.7,0.2,1.1,1.5,13.3
366,Paul Millsap,PF,36,BRK,23,0,10.9,1.2,3.4,.354,0.3,1.1,.231,1.0,2.3,.415,.392,0.5,0.7,.706,1.1,2.3,3.4,1.0,0.2,0.3,0.4,2.0,3.2
367,Shake Milton,PG,25,PHI,27,6,24.7,4.0,9.4,.429,0.9,2.9,.316,3.1,6.5,.480,.478,1.5,1.8,.854,0.5,2.5,3.0,2.8,0.7,0.4,1.1,2.1,10.5
368,Davion Mitchell,PG,23,SAC,35,1,24.9,3.8,9.7,.393,1.2,3.8,.306,2.7,5.9,.449,.453,0.6,0.9,.667,0.5,1.7,2.2,3.3,0.6,0.2,1.0,1.9,9.4
369,Donovan Mitchell,SG,25,UTA,35,35,33.2,9.3,20.5,.454,3.2,9.4,.340,6.1,11.1,.550,.532,3.7,4.2,.878,0.9,3.0,3.9,5.1,1.6,0.2,3.0,2.4,25.5
370,Evan Mobley,PF,20,CLE,31,31,33.7,6.0,12.0,.501,0.5,1.6,.306,5.5,10.5,.531,.521,2.4,3.2,.745,1.6,6.5,8.2,2.5,0.8,1.8,1.6,2.1,14.9
371,Malik Monk,SG,23,LAL,35,8,25.9,4.5,9.3,.481,2.1,5.4,.397,2.3,3.9,.600,.597,1.1,1.3,.844,0.4,2.4,2.8,2.2,0.7,0.4,1.2,1.5,12.1
372,Greg Monroe,C,31,TOT,4,0,19.3,3.3,5.3,.619,0.0,0.0,,3.3,5.3,.619,.619,0.5,1.3,.400,2.3,4.8,7.0,3.0,0.8,1.3,1.0,2.0,7.0
